row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,country,region,postal_code,sales,quantity,discount,profit
197,CA-2014-140004,2014-03-21,2014-03-25,"Standard Class",CB-12025,OFF-AR-10004027,"United States",East,45011,6.05,3,0.2,1.59
198,CA-2017-107720,2017-11-06,2017-11-13,"Standard Class",VM-21685,OFF-ST-10001414,"United States",East,7090,46.26,3,NULL,12.03
200,US-2017-124303,2017-07-06,2017-07-13,"Standard Class",FH-14365,OFF-PA-10002749,"United States",East,19120,16.06,3,0.2,5.82
201,CA-2017-105074,2017-06-24,2017-06-29,"Standard Class",MB-17305,OFF-PA-10002666,"United States",East,44312,21.74,3,0.2,6.8
202,CA-2014-133690,2014-08-03,2014-08-05,"First Class",BS-11755,FUR-TA-10004289,"United States",West,80219,218.75,2,0.5,-161.88
203,CA-2014-133690,2014-08-03,2014-08-05,"First Class",BS-11755,OFF-AP-10003622,"United States",West,80219,2.6,1,0.2,0.29
204,US-2017-116701,2017-12-17,2017-12-21,"Second Class",LC-17140,OFF-AP-10003217,"United States",Central,75220,66.28,2,0.8,-178.97
205,CA-2017-126382,2017-06-03,2017-06-07,"Standard Class",HK-14890,FUR-FU-10002960,"United States",South,37064,35.17,7,0.2,9.67
206,CA-2017-108329,2017-12-09,2017-12-14,"Standard Class",LE-16810,TEC-PH-10001918,"United States",West,90604,444.77,4,0.2,44.48
207,CA-2017-135860,2017-12-01,2017-12-07,"Standard Class",JH-15985,OFF-ST-10000642,"United States",Central,48601,83.92,4,NULL,5.87
208,CA-2017-135860,2017-12-01,2017-12-07,"Standard Class",JH-15985,TEC-PH-10001700,"United States",Central,48601,131.98,2,NULL,35.63
209,CA-2017-135860,2017-12-01,2017-12-07,"Standard Class",JH-15985,OFF-BI-10003274,"United States",Central,48601,15.92,4,NULL,7.48
210,CA-2017-135860,2017-12-01,2017-12-07,"Standard Class",JH-15985,OFF-FA-10000134,"United States",Central,48601,52.29,9,NULL,16.21
211,CA-2017-135860,2017-12-01,2017-12-07,"Standard Class",JH-15985,OFF-ST-10001522,"United States",Central,48601,91.99,1,NULL,3.68
212,CA-2015-101007,2015-02-09,2015-02-13,"Second Class",MS-17980,TEC-AC-10001266,"United States",Central,75220,20.8,2,0.2,6.5
213,CA-2015-146262,2015-01-02,2015-01-09,"Standard Class",VW-21775,OFF-LA-10004544,"United States",East,44256,23.68,2,0.2,8.88
214,CA-2015-146262,2015-01-02,2015-01-09,"Standard Class",VW-21775,FUR-BO-10004695,"United States",East,44256,452.45,5,0.5,-244.32
215,CA-2015-146262,2015-01-02,2015-01-09,"Standard Class",VW-21775,TEC-PH-10002844,"United States",East,44256,62.98,3,0.4,-14.7
216,CA-2015-146262,2015-01-02,2015-01-09,"Standard Class",VW-21775,TEC-MA-10000864,"United States",East,44256,1188,9,0.7,-950.4
217,CA-2015-146262,2015-01-02,2015-01-09,"Standard Class",VW-21775,TEC-AC-10000109,"United States",East,44256,89.58,2,0.2,4.48
218,CA-2016-130162,2016-10-28,2016-11-01,"Standard Class",JH-15910,OFF-ST-10001328,"United States",West,90032,93.06,6,NULL,26.06
219,CA-2016-130162,2016-10-28,2016-11-01,"Standard Class",JH-15910,TEC-PH-10002563,"United States",West,90032,302.38,3,0.2,22.68
220,CA-2015-169397,2015-12-24,2015-12-27,"First Class",JB-15925,OFF-FA-10000585,"United States",East,43017,5.58,2,0.2,1.81
221,CA-2015-169397,2015-12-24,2015-12-27,"First Class",JB-15925,OFF-PA-10004000,"United States",East,43017,22.7,6,0.2,8.23
222,CA-2015-169397,2015-12-24,2015-12-27,"First Class",JB-15925,OFF-BI-10002852,"United States",East,43017,19.78,4,0.7,-13.84
223,CA-2015-169397,2015-12-24,2015-12-27,"First Class",JB-15925,FUR-FU-10000087,"United States",East,43017,72.7,4,0.2,19.08
224,CA-2015-169397,2015-12-24,2015-12-27,"First Class",JB-15925,TEC-MA-10001148,"United States",East,43017,479.99,4,0.7,-383.99
225,CA-2015-169397,2015-12-24,2015-12-27,"First Class",JB-15925,OFF-AR-10001958,"United States",East,43017,27.17,2,0.2,2.72
226,CA-2015-163055,2015-08-09,2015-08-16,"Standard Class",DS-13180,OFF-AR-10001026,"United States",Central,48227,2.2,1,NULL,0.97
227,CA-2015-163055,2015-08-09,2015-08-16,"Standard Class",DS-13180,FUR-TA-10003748,"United States",Central,48227,622.45,5,NULL,136.94
228,CA-2015-163055,2015-08-09,2015-08-16,"Standard Class",DS-13180,OFF-ST-10002485,"United States",Central,48227,21.98,1,NULL,0.22
229,US-2015-145436,2015-02-28,2015-03-04,"Standard Class",VD-21670,FUR-CH-10004860,"United States",South,38401,161.57,2,0.2,-28.27
230,US-2015-145436,2015-02-28,2015-03-04,"Standard Class",VD-21670,FUR-CH-10004477,"United States",South,38401,389.7,8,0.2,43.84
231,US-2014-156216,2014-09-13,2014-09-17,"Standard Class",EA-14035,OFF-BI-10001679,"United States",South,28205,18.65,7,0.7,-12.43
232,US-2017-100930,2017-04-07,2017-04-12,"Standard Class",CS-12400,FUR-TA-10001705,"United States",South,33614,233.86,2,0.45,-102.05
233,US-2017-100930,2017-04-07,2017-04-12,"Standard Class",CS-12400,FUR-TA-10003473,"United States",South,33614,620.61,3,0.45,-248.25
234,US-2017-100930,2017-04-07,2017-04-12,"Standard Class",CS-12400,OFF-BI-10001679,"United States",South,33614,5.33,2,0.7,-3.55
235,US-2017-100930,2017-04-07,2017-04-12,"Standard Class",CS-12400,FUR-FU-10004017,"United States",South,33614,258.07,3,0.2,NULL
236,US-2017-100930,2017-04-07,2017-04-12,"Standard Class",CS-12400,TEC-AC-10003832,"United States",South,33614,617.98,3,0.2,-7.72
237,CA-2017-160514,2017-11-12,2017-11-16,"Standard Class",DB-13120,OFF-PA-10002479,"United States",West,95051,10.56,2,NULL,4.75
238,CA-2016-157749,2016-06-04,2016-06-09,"Second Class",KL-16645,OFF-PA-10003349,"United States",Central,60610,25.92,5,0.2,9.4
239,CA-2016-157749,2016-06-04,2016-06-09,"Second Class",KL-16645,FUR-FU-10000576,"United States",Central,60610,419.68,5,0.6,-356.73
240,CA-2016-157749,2016-06-04,2016-06-09,"Second Class",KL-16645,FUR-FU-10004351,"United States",Central,60610,11.69,3,0.6,-4.68
241,CA-2016-157749,2016-06-04,2016-06-09,"Second Class",KL-16645,TEC-PH-10000011,"United States",Central,60610,31.98,2,0.2,11.19
242,CA-2016-157749,2016-06-04,2016-06-09,"Second Class",KL-16645,FUR-TA-10002607,"United States",Central,60610,177.22,5,0.5,-120.51
243,CA-2016-157749,2016-06-04,2016-06-09,"Second Class",KL-16645,FUR-FU-10002505,"United States",Central,60610,4.04,3,0.6,-2.83
244,CA-2016-157749,2016-06-04,2016-06-09,"Second Class",KL-16645,OFF-AR-10004685,"United States",Central,60610,7.41,2,0.2,1.2
245,CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,FUR-CH-10004063,"United States",Central,55044,2001.86,7,NULL,580.54
246,CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,OFF-ST-10002276,"United States",Central,55044,166.72,2,NULL,41.68
247,CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,OFF-PA-10004082,"United States",Central,55044,47.88,6,NULL,23.94
248,CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,OFF-AP-10002945,"United States",Central,55044,1503.25,5,NULL,496.07
249,CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,OFF-PA-10000061,"United States",Central,55044,25.92,4,NULL,12.44
250,CA-2016-154739,2016-12-10,2016-12-15,"Second Class",LH-17155,FUR-CH-10002965,"United States",West,94109,321.57,2,0.2,28.14
251,CA-2016-145625,2016-09-11,2016-09-17,"Standard Class",KC-16540,OFF-PA-10004569,"United States",West,92037,7.61,1,NULL,3.58
252,CA-2016-145625,2016-09-11,2016-09-17,"Standard Class",KC-16540,TEC-AC-10003832,"United States",West,92037,3347.37,13,NULL,636
253,CA-2016-146941,2016-12-10,2016-12-13,"First Class",DL-13315,OFF-ST-10001228,"United States",East,10024,80.58,6,NULL,22.56
254,CA-2016-146941,2016-12-10,2016-12-13,"First Class",DL-13315,OFF-EN-10003296,"United States",East,10024,361.92,4,NULL,162.86
255,US-2015-159982,2015-11-28,2015-12-04,"Standard Class",DR-12880,FUR-FU-10002505,"United States",Central,60623,12.13,9,0.6,-8.49
257,US-2015-159982,2015-11-28,2015-12-04,"Standard Class",DR-12880,OFF-ST-10001590,"United States",Central,60623,53.92,5,0.2,4.04
258,US-2015-159982,2015-11-28,2015-12-04,"Standard Class",DR-12880,TEC-PH-10001580,"United States",Central,60623,647.9,6,0.2,56.69
259,CA-2017-163139,2017-12-01,2017-12-03,"Second Class",CC-12670,TEC-AC-10000290,"United States",East,10009,20.37,3,NULL,6.93
260,CA-2017-163139,2017-12-01,2017-12-03,"Second Class",CC-12670,OFF-ST-10002790,"United States",East,10009,221.55,3,NULL,6.65
261,CA-2017-163139,2017-12-01,2017-12-03,"Second Class",CC-12670,OFF-BI-10003460,"United States",East,10009,17.52,5,0.2,6.13
262,US-2017-155299,2017-06-08,2017-06-12,"Standard Class",Dl-13600,OFF-AP-10002203,"United States",Central,77506,1.62,2,0.8,-4.47
263,US-2014-106992,2014-09-19,2014-09-21,"Second Class",SB-20290,TEC-MA-10000822,"United States",Central,77036,3059.98,3,0.4,-510
264,US-2014-106992,2014-09-19,2014-09-21,"Second Class",SB-20290,TEC-MA-10003353,"United States",Central,77036,2519.96,7,0.4,-252
265,CA-2016-125318,2016-06-06,2016-06-13,"Standard Class",RC-19825,TEC-PH-10001433,"United States",Central,60610,328.22,4,0.2,28.72
266,CA-2015-155040,2015-11-10,2015-11-15,"Standard Class",AH-10210,TEC-AC-10004469,"United States",West,94513,79.9,2,NULL,35.16
267,CA-2017-136826,2017-06-16,2017-06-20,"Standard Class",CB-12535,OFF-AR-10003602,"United States",South,27514,14.02,3,0.2,4.73
268,CA-2016-111010,2016-01-22,2016-01-28,"Standard Class",PG-18895,OFF-FA-10003472,"United States",East,7960,7.56,6,NULL,0.3
269,US-2017-145366,2017-12-09,2017-12-13,"Standard Class",CA-12310,OFF-ST-10004180,"United States",East,45231,37.21,1,0.2,-7.44
270,US-2017-145366,2017-12-09,2017-12-13,"Standard Class",CA-12310,OFF-EN-10004386,"United States",East,45231,57.58,3,0.2,21.59
271,CA-2017-163979,2017-12-28,2018-01-02,"Second Class",KH-16690,OFF-ST-10003208,"United States",West,94110,725.84,4,NULL,210.49
272,CA-2015-155334,2015-07-30,2015-07-31,"First Class",HA-14920,TEC-AC-10003628,"United States",West,94109,209.93,7,NULL,92.37
273,CA-2015-155334,2015-07-30,2015-07-31,"First Class",HA-14920,FUR-FU-10003274,"United States",West,94109,5.28,3,NULL,2.32
274,CA-2015-155334,2015-07-30,2015-07-31,"First Class",HA-14920,OFF-BI-10002557,"United States",West,94109,10.92,3,0.2,4.1
276,CA-2017-118136,2017-09-16,2017-09-17,"First Class",BB-10990,OFF-AR-10001427,"United States",West,90301,5.98,1,NULL,1.55
277,CA-2017-132976,2017-10-13,2017-10-17,"Standard Class",AG-10495,OFF-PA-10000673,"United States",East,19140,11.65,2,0.2,4.08
279,CA-2017-132976,2017-10-13,2017-10-17,"Standard Class",AG-10495,OFF-ST-10000876,"United States",East,19140,59.71,6,0.2,5.97
280,CA-2017-132976,2017-10-13,2017-10-17,"Standard Class",AG-10495,OFF-LA-10002043,"United States",East,19140,24.84,3,0.2,8.69
281,US-2015-161991,2015-09-26,2015-09-28,"Second Class",SC-20725,OFF-BI-10004967,"United States",Central,77070,2.08,5,0.8,-3.43
282,US-2015-161991,2015-09-26,2015-09-28,"Second Class",SC-20725,TEC-PH-10001760,"United States",Central,77070,1114.4,7,0.2,376.11
283,CA-2015-130890,2015-11-02,2015-11-06,"Standard Class",JO-15280,FUR-TA-10002903,"United States",West,90004,1038.84,5,0.2,51.94
284,CA-2015-130883,2015-09-26,2015-10-02,"Standard Class",TB-21520,OFF-PA-10000474,"United States",West,97206,141.76,5,0.2,47.84
285,CA-2015-130883,2015-09-26,2015-10-02,"Standard Class",TB-21520,TEC-AC-10001956,"United States",West,97206,239.8,5,0.2,47.96
286,CA-2015-130883,2015-09-26,2015-10-02,"Standard Class",TB-21520,OFF-PA-10004100,"United States",West,97206,31.1,6,0.2,10.89
287,CA-2016-112697,2016-12-18,2016-12-20,"Second Class",AH-10195,OFF-BI-10000778,"United States",South,33319,254.06,7,0.7,-169.37
288,CA-2016-112697,2016-12-18,2016-12-20,"Second Class",AH-10195,OFF-AP-10002684,"United States",South,33319,194.53,2,0.2,24.32
289,CA-2016-112697,2016-12-18,2016-12-20,"Second Class",AH-10195,OFF-SU-10000646,"United States",South,33319,961.48,5,0.2,-204.31
290,CA-2016-110772,2016-11-20,2016-11-24,"Second Class",NZ-18565,OFF-FA-10002983,"United States",East,43229,19.1,7,0.2,6.68
291,CA-2016-110772,2016-11-20,2016-11-24,"Second Class",NZ-18565,OFF-LA-10004689,"United States",East,43229,18.5,8,0.2,6.24
292,CA-2016-110772,2016-11-20,2016-11-24,"Second Class",NZ-18565,TEC-AC-10002001,"United States",East,43229,255.98,2,0.2,54.4
293,CA-2016-110772,2016-11-20,2016-11-24,"Second Class",NZ-18565,FUR-BO-10004709,"United States",East,43229,86.97,3,0.5,-48.7
294,CA-2014-111451,2014-12-26,2014-12-28,"First Class",KL-16555,FUR-FU-10004091,"United States",West,80906,300.42,8,0.2,78.86
295,CA-2014-111451,2014-12-26,2014-12-28,"First Class",KL-16555,FUR-CH-10001891,"United States",West,80906,230.35,3,0.2,20.16
296,CA-2014-111451,2014-12-26,2014-12-28,"First Class",KL-16555,FUR-FU-10002918,"United States",West,80906,218.35,3,0.2,-24.56
297,CA-2014-111451,2014-12-26,2014-12-28,"First Class",KL-16555,OFF-BI-10004593,"United States",West,80906,78.6,5,0.7,-62.88
298,CA-2014-111451,2014-12-26,2014-12-28,"First Class",KL-16555,OFF-FA-10004854,"United States",West,80906,27.55,3,0.2,9.3
299,CA-2016-142545,2016-10-28,2016-11-03,"Standard Class",JD-15895,OFF-PA-10002105,"United States",East,7109,32.4,5,NULL,15.55
301,CA-2016-142545,2016-10-28,2016-11-03,"Standard Class",JD-15895,OFF-PA-10004243,"United States",East,7109,56.91,3,NULL,27.32
302,CA-2016-142545,2016-10-28,2016-11-03,"Standard Class",JD-15895,FUR-FU-10001861,"United States",East,7109,77.6,4,NULL,38.02
303,CA-2016-142545,2016-10-28,2016-11-03,"Standard Class",JD-15895,OFF-BI-10002706,"United States",East,7109,14.28,1,NULL,6.57
304,US-2017-152380,2017-11-19,2017-11-23,"Standard Class",JH-15910,FUR-TA-10002533,"United States",Central,60623,219.08,3,0.5,-131.44
305,CA-2015-144253,2015-05-04,2015-05-09,"Second Class",AS-10225,FUR-FU-10002671,"United States",East,10024,26.8,2,NULL,12.86
306,CA-2014-130960,2014-12-30,2015-01-04,"Standard Class",KB-16600,OFF-AR-10003651,"United States",Central,48180,9.84,3,NULL,2.85
307,CA-2014-111003,2014-06-01,2014-06-06,"Standard Class",CR-12625,OFF-BI-10001072,"United States",East,8701,45.48,3,NULL,20.92
308,CA-2014-111003,2014-06-01,2014-06-06,"Standard Class",CR-12625,OFF-AR-10002135,"United States",East,8701,289.2,6,NULL,83.87
309,CA-2017-126774,2017-04-15,2017-04-17,"First Class",SH-20395,OFF-AR-10002804,"United States",South,22204,4.89,1,NULL,2
310,CA-2016-142902,2016-09-12,2016-09-14,"Second Class",BP-11185,FUR-FU-10001918,"United States",West,80004,15.14,4,0.2,3.59
311,CA-2016-142902,2016-09-12,2016-09-14,"Second Class",BP-11185,FUR-CH-10004086,"United States",West,80004,466.77,2,0.2,52.51
312,CA-2016-142902,2016-09-12,2016-09-14,"Second Class",BP-11185,FUR-FU-10001756,"United States",West,80004,15.23,1,0.2,1.71
313,CA-2016-142902,2016-09-12,2016-09-14,"Second Class",BP-11185,OFF-LA-10000634,"United States",West,80004,6.26,3,0.2,2.04
314,CA-2014-120887,2014-09-27,2014-10-03,"Standard Class",TS-21205,FUR-FU-10001588,"United States",East,7601,87.54,3,NULL,37.64
315,CA-2014-167850,2014-08-09,2014-08-16,"Standard Class",AG-10525,TEC-PH-10002398,"United States",South,33710,178.38,2,0.2,22.3
316,CA-2014-167850,2014-08-09,2014-08-16,"Standard Class",AG-10525,OFF-PA-10001937,"United States",South,33710,15.55,3,0.2,5.44
317,CA-2014-164259,2014-12-28,2014-12-30,"First Class",SP-20860,OFF-AR-10003373,"United States",East,19143,99.14,4,0.2,8.67
318,CA-2014-164973,2014-11-04,2014-11-09,"Standard Class",NM-18445,FUR-CH-10002602,"United States",East,10024,135.88,1,0.1,24.16
319,CA-2014-164973,2014-11-04,2014-11-09,"Standard Class",NM-18445,TEC-MA-10002927,"United States",East,10024,3991.98,2,NULL,1995.99
320,CA-2014-164973,2014-11-04,2014-11-09,"Standard Class",NM-18445,TEC-PH-10004093,"United States",East,10024,275.94,6,NULL,80.02
321,CA-2014-164973,2014-11-04,2014-11-09,"Standard Class",NM-18445,TEC-AC-10000892,"United States",East,10024,360,4,NULL,129.6
322,CA-2014-164973,2014-11-04,2014-11-09,"Standard Class",NM-18445,OFF-ST-10002974,"United States",East,10024,43.57,1,NULL,13.07
323,CA-2014-156601,2014-09-19,2014-09-24,"Standard Class",FA-14230,OFF-FA-10000624,"United States",West,90805,7.16,2,NULL,3.58
324,CA-2016-162138,2016-04-23,2016-04-27,"Standard Class",GK-14620,OFF-BI-10004593,"United States",West,92345,251.52,6,0.2,81.74
325,CA-2016-162138,2016-04-23,2016-04-27,"Standard Class",GK-14620,TEC-AC-10001908,"United States",West,92345,99.99,1,NULL,35
326,CA-2017-153339,2017-11-03,2017-11-05,"Second Class",DJ-13510,FUR-FU-10001967,"United States",South,37130,15.99,1,0.2,1
327,US-2016-141544,2016-08-30,2016-09-01,"First Class",PO-18850,TEC-PH-10003645,"United States",East,19143,290.9,3,0.4,-67.88
328,US-2016-141544,2016-08-30,2016-09-01,"First Class",PO-18850,OFF-ST-10000675,"United States",East,19143,54.22,2,0.2,3.39
329,US-2016-141544,2016-08-30,2016-09-01,"First Class",PO-18850,FUR-CH-10003312,"United States",East,19143,786.74,4,0.3,-258.5
330,US-2016-141544,2016-08-30,2016-09-01,"First Class",PO-18850,OFF-LA-10001074,"United States",East,19143,100.24,10,0.2,33.83
331,US-2016-141544,2016-08-30,2016-09-01,"First Class",PO-18850,OFF-BI-10001524,"United States",East,19143,37.76,6,0.7,-27.69
332,US-2016-150147,2016-04-25,2016-04-29,"Second Class",JL-15850,TEC-PH-10004614,"United States",East,19134,82.8,2,0.4,-20.7
333,US-2016-150147,2016-04-25,2016-04-29,"Second Class",JL-15850,OFF-BI-10001153,"United States",East,19134,20.72,2,0.7,-13.82
334,US-2016-150147,2016-04-25,2016-04-29,"Second Class",JL-15850,OFF-BI-10001982,"United States",East,19134,4.9,3,0.7,-3.43
335,CA-2015-137946,2015-09-01,2015-09-04,"Second Class",DB-13615,OFF-BI-10001922,"United States",West,90045,4.75,1,0.2,1.6
336,CA-2015-137946,2015-09-01,2015-09-04,"Second Class",DB-13615,TEC-CO-10001449,"United States",West,90045,959.98,2,0.2,335.99
337,CA-2015-137946,2015-09-01,2015-09-04,"Second Class",DB-13615,OFF-BI-10004140,"United States",West,90045,14.37,4,0.2,4.49
338,CA-2014-129924,2014-07-12,2014-07-17,"Standard Class",AC-10420,OFF-BI-10003314,"United States",West,94122,7.71,2,0.2,2.8
339,CA-2014-129924,2014-07-12,2014-07-17,"Standard Class",AC-10420,FUR-TA-10004575,"United States",West,94122,698.35,3,0.2,-17.46
341,CA-2014-122336,2014-04-13,2014-04-17,"Second Class",JD-15895,OFF-AR-10000122,"United States",East,19140,17.86,4,0.2,1.12
342,CA-2014-122336,2014-04-13,2014-04-17,"Second Class",JD-15895,OFF-BI-10003656,"United States",East,19140,509.97,10,0.7,-407.98
343,CA-2014-122336,2014-04-13,2014-04-17,"Second Class",JD-15895,OFF-FA-10002780,"United States",East,19140,30.99,13,0.2,10.07
345,US-2015-120712,2015-12-20,2015-12-24,"Standard Class",CS-12130,OFF-ST-10000107,"United States",Central,78745,88.8,4,0.2,-2.22
346,CA-2017-169901,2017-06-15,2017-06-19,"Standard Class",CC-12550,TEC-PH-10002293,"United States",West,94122,47.98,3,0.2,4.8
347,CA-2017-134306,2017-07-08,2017-07-12,"Standard Class",TD-20995,OFF-AR-10004027,"United States",East,1852,7.56,3,NULL,3.1
348,CA-2017-134306,2017-07-08,2017-07-12,"Standard Class",TD-20995,OFF-PA-10000249,"United States",East,1852,24.56,2,NULL,11.54
349,CA-2017-134306,2017-07-08,2017-07-12,"Standard Class",TD-20995,OFF-AR-10001374,"United States",East,1852,12.96,2,NULL,4.15
350,CA-2016-129714,2016-09-01,2016-09-03,"First Class",AB-10060,TEC-AC-10000290,"United States",East,10009,6.79,1,NULL,2.31
351,CA-2016-129714,2016-09-01,2016-09-03,"First Class",AB-10060,OFF-PA-10001970,"United States",East,10009,24.56,2,NULL,11.54
352,CA-2016-129714,2016-09-01,2016-09-03,"First Class",AB-10060,OFF-BI-10002160,"United States",East,10009,3.05,1,0.2,1.07
353,CA-2016-129714,2016-09-01,2016-09-03,"First Class",AB-10060,OFF-PA-10001970,"United States",East,10009,49.12,4,NULL,23.09
354,CA-2016-129714,2016-09-01,2016-09-03,"First Class",AB-10060,OFF-BI-10004995,"United States",East,10009,4355.17,4,0.2,1415.43
355,CA-2016-138520,2016-04-08,2016-04-13,"Standard Class",JL-15505,FUR-BO-10002268,"United States",East,10035,388.7,6,0.2,-4.86
356,CA-2016-138520,2016-04-08,2016-04-13,"Standard Class",JL-15505,OFF-EN-10001137,"United States",East,10035,8.26,2,NULL,3.8
357,CA-2016-138520,2016-04-08,2016-04-13,"Standard Class",JL-15505,OFF-AR-10002399,"United States",East,10035,17.04,4,NULL,6.99
358,CA-2016-138520,2016-04-08,2016-04-13,"Standard Class",JL-15505,OFF-PA-10002713,"United States",East,10035,34.4,5,NULL,15.82
359,CA-2016-130001,2016-04-23,2016-04-28,"Standard Class",HK-14890,OFF-PA-10002666,"United States",South,28205,36.24,5,0.2,11.32
360,CA-2017-155698,2017-03-08,2017-03-11,"First Class",VB-21745,OFF-AP-10001124,"United States",South,31907,647.84,8,NULL,168.44
361,CA-2017-155698,2017-03-08,2017-03-11,"First Class",VB-21745,OFF-LA-10001158,"United States",South,31907,20.7,2,NULL,9.94
